obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
RANDOM,SSHAPE,LS_1x0,10,3,900,1404636,21s-20-30-26.txt,30,20,11,3760.0,11,3760.0
RANDOM,SSHAPE,LS_1x1,10,3,900,1198846,21s-20-30-26.txt,30,20,11,3864.0,11,3864.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2835293,21s-20-30-26.txt,30,20,11,3792.0,11,3752.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2994374,21s-20-30-26.txt,30,20,11,3678.0,11,3678.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1226493,21s-20-30-27.txt,30,20,11,4116.0,11,4116.0
RANDOM,SSHAPE,LS_1x1,10,3,900,583953,21s-20-30-27.txt,30,20,11,4064.0,11,3914.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1830966,21s-20-30-27.txt,30,20,11,3876.0,11,3876.0
RANDOM,SSHAPE,LS_2x2,10,3,900,3681470,21s-20-30-27.txt,30,20,11,3958.0,11,3958.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1963522,21s-20-30-28.txt,30,20,12,4050.0,12,4050.0
RANDOM,SSHAPE,LS_1x1,10,3,900,595879,21s-20-30-28.txt,30,20,12,4114.0,12,4114.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2446674,21s-20-30-28.txt,30,20,11,3908.0,11,3908.0
RANDOM,SSHAPE,LS_2x2,10,3,900,3305704,21s-20-30-28.txt,30,20,11,3936.0,11,3936.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1011837,21s-20-30-29.txt,30,20,10,3664.0,10,3664.0
RANDOM,SSHAPE,LS_1x1,10,3,900,531576,21s-20-30-29.txt,30,20,10,3668.0,10,3648.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2045144,21s-20-30-29.txt,30,20,10,3756.0,10,3674.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1066993,21s-20-30-29.txt,30,20,10,3794.0,10,3794.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1768547,21s-20-30-30.txt,30,20,11,3918.0,11,3792.0
RANDOM,SSHAPE,LS_1x1,10,3,900,391634,21s-20-30-30.txt,30,20,11,3890.0,11,3890.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2335892,21s-20-30-30.txt,30,20,11,3918.0,11,3822.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2826196,21s-20-30-30.txt,30,20,10,3626.0,10,3626.0
RANDOM,SSHAPE,LS_1x0,10,3,900,2092707,21s-20-30-31.txt,30,20,13,4382.0,13,4316.0
RANDOM,SSHAPE,LS_1x1,10,3,900,632773,21s-20-30-31.txt,30,20,13,4320.0,13,4320.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1630152,21s-20-30-31.txt,30,20,13,4234.0,13,4234.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2735326,21s-20-30-31.txt,30,20,12,4122.0,12,4122.0
RANDOM,SSHAPE,LS_1x0,10,3,900,752018,21s-20-30-32.txt,30,20,11,3994.0,11,3994.0
RANDOM,SSHAPE,LS_1x1,10,3,900,427629,21s-20-30-32.txt,30,20,13,4524.0,13,4524.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2971558,21s-20-30-32.txt,30,20,12,4298.0,12,4218.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1169438,21s-20-30-32.txt,30,20,12,4316.0,12,4316.0
