obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance,type_experiment
RANDOM,LGAP,LS_1x2,10,3,900,1273509,22s-20-45-10.txt,45,20,7,2991,7,2991,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,7808418,22s-20-45-10.txt,45,20,7,2892,7,2892,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1665949,22s-20-45-11.txt,45,20,8,3464,8,3464,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,907891,22s-20-45-11.txt,45,20,8,3320,8,3304,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1689207,22s-20-45-11.txt,45,20,8,3347,8,3276,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,5041735,22s-20-45-11.txt,45,20,8,3323,8,3323,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1418363,22s-20-45-12.txt,45,20,8,3156,8,3156,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,833388,22s-20-45-12.txt,45,20,8,3196,8,3113,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3369993,22s-20-45-12.txt,45,20,8,2927,8,2927,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1975232,22s-20-45-12.txt,45,20,8,3063,8,2987,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,603804,22s-20-45-13.txt,45,20,7,3008,7,3008,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,447471,22s-20-45-13.txt,45,20,8,3224,8,3224,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2436362,22s-20-45-13.txt,45,20,8,3180,8,3040,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4610113,22s-20-45-13.txt,45,20,8,3314,8,3286,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2952628,22s-20-45-14.txt,45,20,7,2938,7,2938,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,661540,22s-20-45-14.txt,45,20,7,2792,7,2792,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1199773,22s-20-45-14.txt,45,20,6,2722,6,2658,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2248744,22s-20-45-14.txt,45,20,6,2718,6,2628,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,959844,22s-20-45-15.txt,45,20,6,2564,6,2564,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,384142,22s-20-45-15.txt,45,20,7,2778,7,2778,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,927711,22s-20-45-15.txt,45,20,6,2703,6,2703,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1862470,22s-20-45-15.txt,45,20,6,2632,6,2584,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1633230,22s-20-45-16.txt,45,20,7,2731,7,2731,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,624656,22s-20-45-16.txt,45,20,7,2662,7,2662,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1896036,22s-20-45-16.txt,45,20,7,2818,7,2724,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1730109,22s-20-45-16.txt,45,20,7,2694,7,2652,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1660698,22s-20-45-17.txt,45,20,7,2884,7,2764,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,459930,22s-20-45-17.txt,45,20,7,2810,7,2810,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1837678,22s-20-45-17.txt,45,20,7,2756,7,2756,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,938942,22s-20-45-17.txt,45,20,7,2763,7,2763,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1435800,22s-20-45-18.txt,45,20,7,2856,7,2856,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,940508,22s-20-45-18.txt,45,20,7,2754,7,2708,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2305697,22s-20-45-18.txt,45,20,7,2856,7,2666,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3504834,22s-20-45-18.txt,45,20,7,2724,7,2648,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2538663,22s-20-45-19.txt,45,20,7,2852,7,2852,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,636282,22s-20-45-19.txt,45,20,7,2934,7,2870,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1554892,22s-20-45-19.txt,45,20,7,2906,7,2850,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,5001045,22s-20-45-19.txt,45,20,7,2924,7,2818,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1767719,22s-20-45-20.txt,45,20,8,3388,8,3388,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,716120,22s-20-45-20.txt,45,20,8,3314,8,3314,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1944886,22s-20-45-20.txt,45,20,8,3346,8,3170,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3200930,22s-20-45-20.txt,45,20,8,3334,8,3308,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,442546,22s-20-45-21.txt,45,20,7,3026,7,3026,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,502219,22s-20-45-21.txt,45,20,7,3077,7,3077,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1023850,22s-20-45-21.txt,45,20,7,3008,7,2968,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2416020,22s-20-45-21.txt,45,20,7,2890,7,2890,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1652002,22s-20-45-22.txt,45,20,7,2748,7,2748,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,613805,22s-20-45-22.txt,45,20,7,2606,7,2606,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1883570,22s-20-45-22.txt,45,20,7,2562,7,2562,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1834900,22s-20-45-22.txt,45,20,7,2794,7,2794,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,593245,22s-20-45-23.txt,45,20,6,2614,6,2614,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,690160,22s-20-45-23.txt,45,20,6,2604,6,2503,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1867439,22s-20-45-23.txt,45,20,7,2932,7,2826,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1438221,22s-20-45-23.txt,45,20,6,2650,6,2650,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1917379,22s-20-45-24.txt,45,20,8,3105,8,3080,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,737065,22s-20-45-24.txt,45,20,7,3042,7,3042,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2177572,22s-20-45-24.txt,45,20,7,2884,7,2884,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2815498,22s-20-45-24.txt,45,20,8,3034,8,3034,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2034037,22s-20-45-25.txt,45,20,7,2621,7,2621,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,535692,22s-20-45-25.txt,45,20,6,2510,6,2510,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,786086,22s-20-45-25.txt,45,20,6,2468,6,2468,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2183099,22s-20-45-25.txt,45,20,6,2494,6,2494,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1654551,22s-20-45-26.txt,45,20,7,3050,7,3050,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,664367,22s-20-45-26.txt,45,20,7,3076,7,3076,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1852167,22s-20-45-26.txt,45,20,7,3060,7,3060,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3469568,22s-20-45-26.txt,45,20,7,3082,7,3082,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1905844,22s-20-45-27.txt,45,20,7,2785,7,2785,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,302518,22s-20-45-27.txt,45,20,6,2520,6,2520,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2297243,22s-20-45-27.txt,45,20,7,2757,7,2678,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1726063,22s-20-45-27.txt,45,20,7,2782,7,2782,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,386709,22s-20-45-28.txt,45,20,6,2534,6,2534,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,397273,22s-20-45-28.txt,45,20,6,2498,6,2498,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2700893,22s-20-45-28.txt,45,20,7,2670,7,2616,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1821197,22s-20-45-28.txt,45,20,7,2718,7,2718,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2450099,22s-20-45-29.txt,45,20,7,2549,7,2453,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,680245,22s-20-45-29.txt,45,20,7,2652,7,2586,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1910624,22s-20-45-29.txt,45,20,7,2682,7,2512,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1667520,22s-20-45-29.txt,45,20,7,2821,7,2743,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1805824,22s-20-45-30.txt,45,20,7,2768,7,2768,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,617152,22s-20-45-30.txt,45,20,6,2666,6,2666,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2317410,22s-20-45-30.txt,45,20,7,2729,7,2681,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1256432,22s-20-45-30.txt,45,20,6,2606,6,2570,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,689168,22s-20-45-31.txt,45,20,7,2948,7,2948,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,505489,22s-20-45-31.txt,45,20,7,3055,7,3055,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,880418,22s-20-45-31.txt,45,20,7,3100,7,3100,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3798453,22s-20-45-31.txt,45,20,8,3334,8,3220,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1543123,22s-20-45-32.txt,45,20,7,2974,7,2956,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,723039,22s-20-45-32.txt,45,20,7,2908,7,2908,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1896383,22s-20-45-32.txt,45,20,7,2936,7,2896,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2816972,22s-20-45-32.txt,45,20,8,3198,8,3150,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2600525,22s-20-45-33.txt,45,20,9,3597,9,3597,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,839159,22s-20-45-33.txt,45,20,8,3442,8,3442,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1439502,22s-20-45-33.txt,45,20,8,3296,8,3296,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6756036,22s-20-45-33.txt,45,20,8,3264,8,3264,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1895527,22s-20-45-34.txt,45,20,7,2592,7,2592,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,623916,22s-20-45-34.txt,45,20,7,2598,7,2598,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1857863,22s-20-45-34.txt,45,20,7,2604,7,2604,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3925209,22s-20-45-34.txt,45,20,7,2678,7,2642,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,524232,22s-20-45-35.txt,45,20,6,2517,6,2517,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,530582,22s-20-45-35.txt,45,20,6,2654,6,2632,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1589031,22s-20-45-35.txt,45,20,6,2618,6,2596,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,900025,22s-20-45-35.txt,45,20,6,2616,6,2602,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,653943,22s-20-45-36.txt,45,20,7,2870,7,2870,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,830635,22s-20-45-36.txt,45,20,8,3076,8,2982,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,868673,22s-20-45-36.txt,45,20,7,2864,7,2759,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2189611,22s-20-45-36.txt,45,20,7,2772,7,2748,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1730745,22s-20-45-37.txt,45,20,7,2854,7,2854,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,701475,22s-20-45-37.txt,45,20,7,2760,7,2760,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1636916,22s-20-45-37.txt,45,20,7,2726,7,2726,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1525294,22s-20-45-37.txt,45,20,7,2791,7,2769,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1616337,22s-20-45-38.txt,45,20,7,2701,7,2701,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,615536,22s-20-45-38.txt,45,20,7,2666,7,2666,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2416837,22s-20-45-38.txt,45,20,7,2792,7,2792,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1449544,22s-20-45-38.txt,45,20,7,2832,7,2764,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,873247,22s-20-45-39.txt,45,20,7,2960,7,2960,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,740001,22s-20-45-39.txt,45,20,7,2940,7,2940,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1554952,22s-20-45-39.txt,45,20,7,3026,7,2924,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2162619,22s-20-45-39.txt,45,20,7,2980,7,2930,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2026929,23s-20-60-0.txt,60,20,6,2760,6,2760,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1241084,23s-20-60-0.txt,60,20,6,2718,6,2718,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2520387,23s-20-60-0.txt,60,20,6,2782,6,2690,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4162862,23s-20-60-0.txt,60,20,6,2726,6,2596,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1008505,23s-20-60-1.txt,60,20,5,2328,5,2328,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,511364,23s-20-60-1.txt,60,20,5,2416,5,2416,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1548272,23s-20-60-1.txt,60,20,5,2333,5,2333,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2791028,23s-20-60-1.txt,60,20,5,2400,5,2400,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2103240,23s-20-60-2.txt,60,20,7,2938,7,2938,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1101175,23s-20-60-2.txt,60,20,7,3042,7,3032,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2223114,23s-20-60-2.txt,60,20,7,2944,7,2944,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3472674,23s-20-60-2.txt,60,20,7,2944,7,2944,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1025695,23s-20-60-3.txt,60,20,5,2380,5,2380,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,770673,23s-20-60-3.txt,60,20,5,2326,5,2326,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2103722,23s-20-60-3.txt,60,20,6,2610,6,2530,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3633251,23s-20-60-3.txt,60,20,5,2454,5,2324,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,736566,23s-20-60-4.txt,60,20,5,2337,5,2337,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,450599,23s-20-60-4.txt,60,20,5,2290,5,2290,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1269033,23s-20-60-4.txt,60,20,5,2194,5,2194,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2149704,23s-20-60-4.txt,60,20,5,2242,5,2224,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1697170,23s-20-60-5.txt,60,20,5,2274,5,2274,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,560289,23s-20-60-5.txt,60,20,5,2238,5,2238,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1428519,23s-20-60-5.txt,60,20,5,2266,5,2176,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3302287,23s-20-60-5.txt,60,20,5,2286,5,2180,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1529526,23s-20-60-6.txt,60,20,5,2506,5,2506,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,785435,23s-20-60-6.txt,60,20,5,2434,5,2434,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1163819,23s-20-60-6.txt,60,20,5,2410,5,2345,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1207763,23s-20-60-6.txt,60,20,5,2332,5,2332,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1601835,23s-20-60-7.txt,60,20,5,2154,5,2154,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,732749,23s-20-60-7.txt,60,20,5,2182,5,2182,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2312475,23s-20-60-7.txt,60,20,5,2241,5,2110,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3521836,23s-20-60-7.txt,60,20,5,2093,5,2093,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1740440,23s-20-60-8.txt,60,20,5,2198,5,2198,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,466098,23s-20-60-8.txt,60,20,5,2084,5,2084,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2936469,23s-20-60-8.txt,60,20,5,2174,5,2049,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2525976,23s-20-60-8.txt,60,20,5,2118,5,2080,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2709018,23s-20-60-9.txt,60,20,6,2646,6,2646,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,417657,23s-20-60-9.txt,60,20,5,2300,5,2300,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3156050,23s-20-60-9.txt,60,20,6,2548,6,2506,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2936025,23s-20-60-9.txt,60,20,6,2625,6,2585,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2277668,23s-20-60-10.txt,60,20,6,2542,6,2542,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,994166,23s-20-60-10.txt,60,20,6,2616,6,2598,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2497271,23s-20-60-10.txt,60,20,6,2510,6,2510,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1989898,23s-20-60-10.txt,60,20,6,2603,6,2508,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2063801,23s-20-60-11.txt,60,20,5,2143,5,2143,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,738673,23s-20-60-11.txt,60,20,5,2082,5,2082,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2525119,23s-20-60-11.txt,60,20,5,2106,5,2094,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2673117,23s-20-60-11.txt,60,20,5,2184,5,2100,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,388406,23s-20-60-12.txt,60,20,5,2506,5,2506,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,709881,23s-20-60-12.txt,60,20,5,2374,5,2374,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1185848,23s-20-60-12.txt,60,20,5,2582,5,2330,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1292917,23s-20-60-12.txt,60,20,5,2456,5,2332,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1710963,23s-20-60-13.txt,60,20,6,2668,6,2668,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,630268,23s-20-60-13.txt,60,20,6,2754,6,2754,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2621800,23s-20-60-13.txt,60,20,6,2691,6,2691,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1257307,23s-20-60-13.txt,60,20,6,2730,6,2672,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,824910,23s-20-60-14.txt,60,20,6,2916,6,2916,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1150264,23s-20-60-14.txt,60,20,7,3056,7,3006,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1244408,23s-20-60-14.txt,60,20,6,2930,6,2874,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4497806,23s-20-60-14.txt,60,20,6,2872,6,2846,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,665202,23s-20-60-15.txt,60,20,5,2316,5,2316,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,669726,23s-20-60-15.txt,60,20,5,2332,5,2304,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1336496,23s-20-60-15.txt,60,20,5,2272,5,2272,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2594784,23s-20-60-15.txt,60,20,5,2244,5,2180,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1790317,23s-20-60-16.txt,60,20,5,2356,5,2356,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1025381,23s-20-60-16.txt,60,20,5,2420,5,2386,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1364961,23s-20-60-16.txt,60,20,5,2468,5,2402,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3120246,23s-20-60-16.txt,60,20,5,2398,5,2398,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1203161,23s-20-60-17.txt,60,20,4,1833,4,1833,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,634501,23s-20-60-17.txt,60,20,4,1887,4,1807,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1037999,23s-20-60-17.txt,60,20,4,1862,4,1816,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,1266280,23s-20-60-17.txt,60,20,4,1848,4,1814,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1990935,23s-20-60-18.txt,60,20,6,2736,6,2736,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,842871,23s-20-60-18.txt,60,20,6,2758,6,2686,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2204243,23s-20-60-18.txt,60,20,6,2766,6,2724,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2088022,23s-20-60-18.txt,60,20,6,2642,6,2642,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,575378,23s-20-60-19.txt,60,20,5,2426,5,2426,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,838436,23s-20-60-19.txt,60,20,6,2730,6,2684,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,975803,23s-20-60-19.txt,60,20,5,2604,5,2589,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2525971,23s-20-60-19.txt,60,20,5,2418,5,2383,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1810584,23s-20-60-20.txt,60,20,5,2418,5,2418,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,873519,23s-20-60-20.txt,60,20,5,2320,5,2290,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1765604,23s-20-60-20.txt,60,20,5,2432,5,2404,WITH_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2677576,23s-20-60-20.txt,60,20,5,2410,5,2364,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1690250,23s-20-60-21.txt,60,20,6,2690,6,2690,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,938809,23s-20-60-21.txt,60,20,6,2626,6,2602,WITH_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3194216,23s-20-60-21.txt,60,20,6,2726,6,2672,WITH_ENCAPSULATION
